slug,label,metric,layer,depth_norm,n_seeds,diff_mean,diff_std,ci95_lo,ci95_hi,excludes_zero,diff_seed_42,diff_seed_43,diff_seed_44
gptneo,GPT-Neo-125M,cka_change,6,0.5,3,-0.003416347639622471,0.0019327527872732239,-0.008217571725978451,0.0013848764467335084,False,-0.0015513442422138146,-0.005410383644156358,-0.00328731503249724
gptneo,GPT-Neo-125M,cka_change,7,0.5833333333333334,3,-0.0022604858713590006,0.0024338591051675834,-0.008306527059592707,0.003785555316874706,False,4.049399353378558e-05,-0.00480839803413724,-0.0020135535734735477
gptneo,GPT-Neo-125M,cka_change,8,0.6666666666666666,3,-0.012284526342325686,0.008021969332584844,-0.03221220288390432,0.007643150199252949,False,-0.004257133556357373,-0.02030106119917141,-0.012295384271448273
gptneo,GPT-Neo-125M,cka_change,9,0.75,3,0.002802417673509231,0.004186929476012719,-0.007598491734293012,0.013203327081311474,False,0.006762468800409871,-0.0015794560827613324,0.0032242403028791555
gptneo,GPT-Neo-125M,cka_change,10,0.8333333333333334,3,0.006427342166598867,0.005167794180091108,-0.006410170242729332,0.019264854575927064,False,0.012046210497763554,0.0018779839522260477,0.005357832049806999
gptneo,GPT-Neo-125M,cka_change,11,0.9166666666666666,3,0.0004225280438817647,0.005424007006031325,-0.01305145230859865,0.01389650839636218,False,0.004484212110666852,-0.005737102420478757,0.002520474441457199
gptneo,GPT-Neo-125M,cka_change,12,1.0,3,-0.0016061145375813417,0.003549854631228908,-0.010424442298248633,0.00721221322308595,False,-0.004179425842434803,-0.0030826128075940318,0.00244369503728481
pythia,Pythia-160M,relational,0,0.0,3,6.855687187673331e-05,2.1401308375546223e-05,1.5393074660240745e-05,0.00012172066909322589,True,4.68962889682e-05,6.908520423419995e-05,8.96891224278e-05
pythia,Pythia-160M,relational,1,0.08333333333333333,3,-0.009312430852890166,0.003604057406989782,-0.01826540577290659,-0.00035945593287374164,True,-0.011994365866592197,-0.010727302279936998,-0.005215624412141302
pythia,Pythia-160M,relational,2,0.16666666666666666,3,-0.029133106976087567,0.011138584500165622,-0.05680288478846669,-0.001463329163708442,True,-0.0402879407887155,-0.029100536923097803,-0.0180108432164494
pythia,Pythia-160M,relational,3,0.25,3,-0.011444147465960966,0.00955150621373146,-0.035171404255508895,0.01228310932358696,False,-0.006653917249622297,-0.0224428398421513,-0.0052356853061093014
